0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6860,0,0,0,0,0,-282200,0,0,0,0,0,-9381000,0,19.97,0,98270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-282200,0,0,0,0,0,-9381000,0,-98270000,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4395000,0,3896,0,0,0,-806500,0,0,0,0,0,-24130000,0,17880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203600000,491.1,-2134000000,0,88810,0,0,0,-2783000000,0,0,0,-98200000,0,-11320000000,0,53060,0,-203600000,-491.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-203600000,0,-35230,0,-2134000000,0,0,0,0,0,-2783000000,0,98200000,0,19320,0,-11320000000,0,203600000,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-468.3,39150,0,0,0,0,0,0,0,0,0,-2513000000,0,1554,0,44040,0,-19590000000,468.3,-39150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
