
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 20-Feb-2024 at 12:40:50.

 
 
 
      Time        ANCHTEN1        ANCHTEN2        ANCHTEN3        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   12.7000   1.7502978E+06   1.2123475E+06   1.1738669E+06   2.8544575E+06   2.2841490E+06   2.2560522E+06
   12.7125   1.7530876E+06   1.2114324E+06   1.1731479E+06   2.8553842E+06   2.2834508E+06   2.2566130E+06
   12.7250   1.7558691E+06   1.2104828E+06   1.1726420E+06   2.8563062E+06   2.2827388E+06   2.2571875E+06
   12.7375   1.7586320E+06   1.2095039E+06   1.1723386E+06   2.8572208E+06   2.2820178E+06   2.2577755E+06
   12.7500   1.7613662E+06   1.2085014E+06   1.1722126E+06   2.8581245E+06   2.2812925E+06   2.2583775E+06
   12.7625   1.7640615E+06   1.2074814E+06   1.1722330E+06   2.8590138E+06   2.2805685E+06   2.2589942E+06
   12.7750   1.7667080E+06   1.2064499E+06   1.1723691E+06   2.8598860E+06   2.2798505E+06   2.2596262E+06
   12.7875   1.7692962E+06   1.2054129E+06   1.1725938E+06   2.8607375E+06   2.2791435E+06   2.2602735E+06
   12.8000   1.7718171E+06   1.2043761E+06   1.1728836E+06   2.8615660E+06   2.2784522E+06   2.2609358E+06
   12.8125   1.7742625E+06   1.2033449E+06   1.1732194E+06   2.8623685E+06   2.2777802E+06   2.2616115E+06
   12.8250   1.7766249E+06   1.2023235E+06   1.1735832E+06   2.8631438E+06   2.2771305E+06   2.2622998E+06
   12.8375   1.7788975E+06   1.2013159E+06   1.1739588E+06   2.8638902E+06   2.2765058E+06   2.2629978E+06
   12.8500   1.7810748E+06   1.2003249E+06   1.1743298E+06   2.8646070E+06   2.2759075E+06   2.2637028E+06
   12.8625   1.7831519E+06   1.1993524E+06   1.1746809E+06   2.8652938E+06   2.2753362E+06   2.2644118E+06
   12.8750   1.7851249E+06   1.1983992E+06   1.1749986E+06   2.8659510E+06   2.2747918E+06   2.2651212E+06
   12.8875   1.7869910E+06   1.1974658E+06   1.1752735E+06   2.8665798E+06   2.2742735E+06   2.2658260E+06
   12.9000   1.7887481E+06   1.1965511E+06   1.1755018E+06   2.8671810E+06   2.2737795E+06   2.2665210E+06
   12.9125   1.7903950E+06   1.1956540E+06   1.1756865E+06   2.8677570E+06   2.2733078E+06   2.2671990E+06
   12.9250   1.7919312E+06   1.1947724E+06   1.1758392E+06   2.8683090E+06   2.2728558E+06   2.2678525E+06
   12.9375   1.7933569E+06   1.1939042E+06   1.1759778E+06   2.8688400E+06   2.2724210E+06   2.2684712E+06
   12.9500   1.7946726E+06   1.1930471E+06   1.1761254E+06   2.8693518E+06   2.2720002E+06   2.2690458E+06
   12.9625   1.7958796E+06   1.1921989E+06   1.1763076E+06   2.8698470E+06   2.2715912E+06   2.2695655E+06
   12.9750   1.7969791E+06   1.1913575E+06   1.1765490E+06   2.8703270E+06   2.2711912E+06   2.2700218E+06
   12.9875   1.7979729E+06   1.1905214E+06   1.1768705E+06   2.8707940E+06   2.2707988E+06   2.2704090E+06
   13.0000   1.7988622E+06   1.1896896E+06   1.1772871E+06   2.8712488E+06   2.2704118E+06   2.2707250E+06
   13.0125   1.7996488E+06   1.1888619E+06   1.1778072E+06   2.8716922E+06   2.2700295E+06   2.2709735E+06
   13.0250   1.8003339E+06   1.1880389E+06   1.1784321E+06   2.8721245E+06   2.2696525E+06   2.2711638E+06
   13.0375   1.8009188E+06   1.1872219E+06   1.1791569E+06   2.8725450E+06   2.2692808E+06   2.2713098E+06
   13.0500   1.8014041E+06   1.1864131E+06   1.1799719E+06   2.8729522E+06   2.2689155E+06   2.2714298E+06
   13.0625   1.8017909E+06   1.1856156E+06   1.1808646E+06   2.8733442E+06   2.2685595E+06   2.2715450E+06
   13.0750   1.8020791E+06   1.1848330E+06   1.1818211E+06   2.8737190E+06   2.2682145E+06   2.2716762E+06
   13.0875   1.8022691E+06   1.1840696E+06   1.1828275E+06   2.8740728E+06   2.2678842E+06   2.2718432E+06
   13.1000   1.8023606E+06   1.1833305E+06   1.1838710E+06   2.8744022E+06   2.2675720E+06   2.2720622E+06
   13.1125   1.8023536E+06   1.1826205E+06   1.1849406E+06   2.8747030E+06   2.2672812E+06   2.2723450E+06
   13.1250   1.8022478E+06   1.1819449E+06   1.1860274E+06   2.8749708E+06   2.2670158E+06   2.2726982E+06
   13.1375   1.8020428E+06   1.1813091E+06   1.1871244E+06   2.8752002E+06   2.2667795E+06   2.2731230E+06
   13.1500   1.8017388E+06   1.1807180E+06   1.1882266E+06   2.8753872E+06   2.2665758E+06   2.2736165E+06
   13.1625   1.8013359E+06   1.1801761E+06   1.1893301E+06   2.8755268E+06   2.2664072E+06   2.2741710E+06
   13.1750   1.8008348E+06   1.1796876E+06   1.1904328E+06   2.8756138E+06   2.2662765E+06   2.2747770E+06
   13.1875   1.8002364E+06   1.1792556E+06   1.1915322E+06   2.8756440E+06   2.2661858E+06   2.2754225E+06
   13.2000   1.7995422E+06   1.1788829E+06   1.1926272E+06   2.8756132E+06   2.2661360E+06   2.2760945E+06
   13.2125   1.7987545E+06   1.1785709E+06   1.1937161E+06   2.8755180E+06   2.2661278E+06   2.2767810E+06
   13.2250   1.7978759E+06   1.1783205E+06   1.1947970E+06   2.8753550E+06   2.2661610E+06   2.2774702E+06
   13.2375   1.7969096E+06   1.1781315E+06   1.1958679E+06   2.8751215E+06   2.2662345E+06   2.2781520E+06
   13.2500   1.7958598E+06   1.1780031E+06   1.1969259E+06   2.8748160E+06   2.2663472E+06   2.2788180E+06
   13.2625   1.7947308E+06   1.1779336E+06   1.1979675E+06   2.8744370E+06   2.2664970E+06   2.2794625E+06
   13.2750   1.7935280E+06   1.1779208E+06   1.1989885E+06   2.8739840E+06   2.2666815E+06   2.2800825E+06
   13.2875   1.7922569E+06   1.1779615E+06   1.1999845E+06   2.8734568E+06   2.2668980E+06   2.2806768E+06
   13.3000   1.7909235E+06   1.1780529E+06   1.2009500E+06   2.8728555E+06   2.2671438E+06   2.2812472E+06
   13.3125   1.7895340E+06   1.1781914E+06   1.2018800E+06   2.8721805E+06   2.2674158E+06   2.2817972E+06
   13.3250   1.7880950E+06   1.1783738E+06   1.2027691E+06   2.8714308E+06   2.2677112E+06   2.2823320E+06
   13.3375   1.7866126E+06   1.1785965E+06   1.2036125E+06   2.8706048E+06   2.2680272E+06   2.2828575E+06
   13.3500   1.7850926E+06   1.1788568E+06   1.2044066E+06   2.8697018E+06   2.2683622E+06   2.2833800E+06
   13.3625   1.7835401E+06   1.1791519E+06   1.2051488E+06   2.8687210E+06   2.2687138E+06   2.2839050E+06
   13.3750   1.7819588E+06   1.1794795E+06   1.2058379E+06   2.8676645E+06   2.2690805E+06   2.2844368E+06
   13.3875   1.7803514E+06   1.1798384E+06   1.2064750E+06   2.8665352E+06   2.2694615E+06   2.2849778E+06
   13.4000   1.7787201E+06   1.1802271E+06   1.2070628E+06   2.8653372E+06   2.2698560E+06   2.2855292E+06
   13.4125   1.7770669E+06   1.1806454E+06   1.2076060E+06   2.8640762E+06   2.2702640E+06   2.2860892E+06
   13.4250   1.7753935E+06   1.1810932E+06   1.2081106E+06   2.8627565E+06   2.2706858E+06   2.2866550E+06
   13.4375   1.7737025E+06   1.1815714E+06   1.2085841E+06   2.8613828E+06   2.2711220E+06   2.2872208E+06
   13.4500   1.7719969E+06   1.1820806E+06   1.2090344E+06   2.8599585E+06   2.2715738E+06   2.2877808E+06
   13.4625   1.7702794E+06   1.1826224E+06   1.2094695E+06   2.8584870E+06   2.2720418E+06   2.2883275E+06
   13.4750   1.7685526E+06   1.1831980E+06   1.2098970E+06   2.8569710E+06   2.2725275E+06   2.2888535E+06
   13.4875   1.7668190E+06   1.1838089E+06   1.2103231E+06   2.8554125E+06   2.2730320E+06   2.2893518E+06
   13.5000   1.7650799E+06   1.1844566E+06   1.2107530E+06   2.8538138E+06   2.2735562E+06   2.2898155E+06
   13.5125   1.7633360E+06   1.1851422E+06   1.2111895E+06   2.8521760E+06   2.2741012E+06   2.2902385E+06
   13.5250   1.7615876E+06   1.1858665E+06   1.2116338E+06   2.8505015E+06   2.2746672E+06   2.2906165E+06
   13.5375   1.7598344E+06   1.1866300E+06   1.2120849E+06   2.8487918E+06   2.2752550E+06   2.2909452E+06
   13.5500   1.7580755E+06   1.1874325E+06   1.2125402E+06   2.8470485E+06   2.2758638E+06   2.2912220E+06
   13.5625   1.7563101E+06   1.1882732E+06   1.2129955E+06   2.8452742E+06   2.2764935E+06   2.2914452E+06
   13.5750   1.7545371E+06   1.1891509E+06   1.2134452E+06   2.8434712E+06   2.2771430E+06   2.2916135E+06
   13.5875   1.7527555E+06   1.1900638E+06   1.2138835E+06   2.8416425E+06   2.2778112E+06   2.2917262E+06
   13.6000   1.7509645E+06   1.1910091E+06   1.2143035E+06   2.8397912E+06   2.2784960E+06   2.2917830E+06
   13.6125   1.7491635E+06   1.1919842E+06   1.2146992E+06   2.8379210E+06   2.2791958E+06   2.2917838E+06
   13.6250   1.7473518E+06   1.1929856E+06   1.2150645E+06   2.8360368E+06   2.2799082E+06   2.2917278E+06
   13.6375   1.7455294E+06   1.1940095E+06   1.2153942E+06   2.8341422E+06   2.2806310E+06   2.2916140E+06
   13.6500   1.7436965E+06   1.1950519E+06   1.2156842E+06   2.8322440E+06   2.2813612E+06   2.2914422E+06
   13.6625   1.7418531E+06   1.1961088E+06   1.2159312E+06   2.8303465E+06   2.2820968E+06   2.2912105E+06
   13.6750   1.7400001E+06   1.1971759E+06   1.2161331E+06   2.8284565E+06   2.2828345E+06   2.2909178E+06
   13.6875   1.7381384E+06   1.1982492E+06   1.2162889E+06   2.8265800E+06   2.2835725E+06   2.2905620E+06
   13.7000   1.7362688E+06   1.1993251E+06   1.2163981E+06   2.8247238E+06   2.2843080E+06   2.2901415E+06
   13.7125   1.7343926E+06   1.2003998E+06   1.2164611E+06   2.8228940E+06   2.2850390E+06   2.2896552E+06
   13.7250   1.7325116E+06   1.2014700E+06   1.2164786E+06   2.8210972E+06   2.2857632E+06   2.2891022E+06
   13.7375   1.7306276E+06   1.2025330E+06   1.2164515E+06   2.8193395E+06   2.2864795E+06   2.2884820E+06
   13.7500   1.7287429E+06   1.2035864E+06   1.2163806E+06   2.8176272E+06   2.2871858E+06   2.2877955E+06
   13.7625   1.7268599E+06   1.2046278E+06   1.2162662E+06   2.8159658E+06   2.2878810E+06   2.2870442E+06
   13.7750   1.7249811E+06   1.2056558E+06   1.2161085E+06   2.8143610E+06   2.2885640E+06   2.2862310E+06
   13.7875   1.7231095E+06   1.2066689E+06   1.2159068E+06   2.8128175E+06   2.2892338E+06   2.2853598E+06
   13.8000   1.7212481E+06   1.2076660E+06   1.2156601E+06   2.8113402E+06   2.2898895E+06   2.2844358E+06
   13.8125   1.7193999E+06   1.2086464E+06   1.2153671E+06   2.8099338E+06   2.2905308E+06   2.2834645E+06
   13.8250   1.7175675E+06   1.2096092E+06   1.2150256E+06   2.8086018E+06   2.2911568E+06   2.2824535E+06
   13.8375   1.7157539E+06   1.2105541E+06   1.2146336E+06   2.8073480E+06   2.2917668E+06   2.2814095E+06
   13.8500   1.7139614E+06   1.2114802E+06   1.2141889E+06   2.8061758E+06   2.2923602E+06   2.2803402E+06
   13.8625   1.7121924E+06   1.2123871E+06   1.2136895E+06   2.8050872E+06   2.2929368E+06   2.2792535E+06
   13.8750   1.7104490E+06   1.2132738E+06   1.2131335E+06   2.8040855E+06   2.2934952E+06   2.2781565E+06
   13.8875   1.7087330E+06   1.2141395E+06   1.2125198E+06   2.8031720E+06   2.2940352E+06   2.2770560E+06
   13.9000   1.7070461E+06   1.2149830E+06   1.2118472E+06   2.8023480E+06   2.2945558E+06   2.2759580E+06
   13.9125   1.7053900E+06   1.2158031E+06   1.2111160E+06   2.8016145E+06   2.2950562E+06   2.2748675E+06
   13.9250   1.7037664E+06   1.2165981E+06   1.2103261E+06   2.8009718E+06   2.2955352E+06   2.2737882E+06
   13.9375   1.7021768E+06   1.2173666E+06   1.2094786E+06   2.8004200E+06   2.2959920E+06   2.2727232E+06
   13.9500   1.7006232E+06   1.2181064E+06   1.2085749E+06   2.7999585E+06   2.2964252E+06   2.2716740E+06
   13.9625   1.6991080E+06   1.2188156E+06   1.2076165E+06   2.7995868E+06   2.2968342E+06   2.2706415E+06
   13.9750   1.6976331E+06   1.2194922E+06   1.2066051E+06   2.7993040E+06   2.2972180E+06   2.2696255E+06
   13.9875   1.6962018E+06   1.2201342E+06   1.2055429E+06   2.7991088E+06   2.2975752E+06   2.2686248E+06
   14.0000   1.6948170E+06   1.2207392E+06   1.2044312E+06   2.7990008E+06   2.2979052E+06   2.2676380E+06
   14.0125   1.6934825E+06   1.2213055E+06   1.2032721E+06   2.7989780E+06   2.2982075E+06   2.2666632E+06
   14.0250   1.6922022E+06   1.2218312E+06   1.2020666E+06   2.7990398E+06   2.2984812E+06   2.2656980E+06
   14.0375   1.6909808E+06   1.2223145E+06   1.2008159E+06   2.7991845E+06   2.2987260E+06   2.2647405E+06
   14.0500   1.6898229E+06   1.2227540E+06   1.1995208E+06   2.7994118E+06   2.2989410E+06   2.2637882E+06
   14.0625   1.6887338E+06   1.2231485E+06   1.1981818E+06   2.7997200E+06   2.2991268E+06   2.2628390E+06
   14.0750   1.6877190E+06   1.2234969E+06   1.1967992E+06   2.8001090E+06   2.2992825E+06   2.2618912E+06
   14.0875   1.6867841E+06   1.2237984E+06   1.1953738E+06   2.8005772E+06   2.2994082E+06   2.2609435E+06
   14.1000   1.6859351E+06   1.2240526E+06   1.1939059E+06   2.8011250E+06   2.2995040E+06   2.2599942E+06
   14.1125   1.6851776E+06   1.2242590E+06   1.1923965E+06   2.8017508E+06   2.2995702E+06   2.2590425E+06
   14.1250   1.6845175E+06   1.2244175E+06   1.1908470E+06   2.8024545E+06   2.2996060E+06   2.2580878E+06
   14.1375   1.6839604E+06   1.2245280E+06   1.1892592E+06   2.8032358E+06   2.2996122E+06   2.2571298E+06
   14.1500   1.6835119E+06   1.2245906E+06   1.1876359E+06   2.8040938E+06   2.2995885E+06   2.2561682E+06
   14.1625   1.6831771E+06   1.2246055E+06   1.1859802E+06   2.8050280E+06   2.2995345E+06   2.2552032E+06
   14.1750   1.6829611E+06   1.2245728E+06   1.1842966E+06   2.8060378E+06   2.2994500E+06   2.2542355E+06
   14.1875   1.6828681E+06   1.2244925E+06   1.1825898E+06   2.8071220E+06   2.2993350E+06   2.2532650E+06
   14.2000   1.6829024E+06   1.2243649E+06   1.1808654E+06   2.8082800E+06   2.2991888E+06   2.2522930E+06
   14.2125   1.6830675E+06   1.2241901E+06   1.1791298E+06   2.8095105E+06   2.2990110E+06   2.2513200E+06
   14.2250   1.6833664E+06   1.2239681E+06   1.1773896E+06   2.8108115E+06   2.2988012E+06   2.2503475E+06
   14.2375   1.6838016E+06   1.2236990E+06   1.1756519E+06   2.8121812E+06   2.2985588E+06   2.2493770E+06
   14.2500   1.6843754E+06   1.2233828E+06   1.1739238E+06   2.8136180E+06   2.2982835E+06   2.2484095E+06
   14.2625   1.6850888E+06   1.2230195E+06   1.1722122E+06   2.8151185E+06   2.2979745E+06   2.2474472E+06
   14.2750   1.6859426E+06   1.2226092E+06   1.1705240E+06   2.8166805E+06   2.2976320E+06   2.2464920E+06
   14.2875   1.6869375E+06   1.2221521E+06   1.1688655E+06   2.8183010E+06   2.2972555E+06   2.2455455E+06
   14.3000   1.6880729E+06   1.2216486E+06   1.1672422E+06   2.8199762E+06   2.2968450E+06   2.2446100E+06
   14.3125   1.6893479E+06   1.2210990E+06   1.1656592E+06   2.8217032E+06   2.2964012E+06   2.2436880E+06
   14.3250   1.6907615E+06   1.2205039E+06   1.1641208E+06   2.8234780E+06   2.2959240E+06   2.2427812E+06
   14.3375   1.6923119E+06   1.2198642E+06   1.1626299E+06   2.8252975E+06   2.2954150E+06   2.2418918E+06
   14.3500   1.6939968E+06   1.2191811E+06   1.1611891E+06   2.8271578E+06   2.2948745E+06   2.2410215E+06
   14.3625   1.6958140E+06   1.2184560E+06   1.1598000E+06   2.8290555E+06   2.2943042E+06   2.2401722E+06
   14.3750   1.6977608E+06   1.2176904E+06   1.1584634E+06   2.8309875E+06   2.2937058E+06   2.2393450E+06
   14.3875   1.6998340E+06   1.2168862E+06   1.1571795E+06   2.8329508E+06   2.2930805E+06   2.2385415E+06
   14.4000   1.7020306E+06   1.2160458E+06   1.1559476E+06   2.8349420E+06   2.2924310E+06   2.2377628E+06
   14.4125   1.7043474E+06   1.2151711E+06   1.1547670E+06   2.8369592E+06   2.2917588E+06   2.2370090E+06
   14.4250   1.7067809E+06   1.2142649E+06   1.1536364E+06   2.8389998E+06   2.2910658E+06   2.2362812E+06
   14.4375   1.7093275E+06   1.2133296E+06   1.1525542E+06   2.8410618E+06   2.2903545E+06   2.2355798E+06
   14.4500   1.7119839E+06   1.2123678E+06   1.1515194E+06   2.8431435E+06   2.2896270E+06   2.2349052E+06
   14.4625   1.7147462E+06   1.2113821E+06   1.1505301E+06   2.8452432E+06   2.2888850E+06   2.2342580E+06
   14.4750   1.7176111E+06   1.2103752E+06   1.1495854E+06   2.8473602E+06   2.2881302E+06   2.2336390E+06
   14.4875   1.7205745E+06   1.2093494E+06   1.1486840E+06   2.8494930E+06   2.2873642E+06   2.2330488E+06
   14.5000   1.7236328E+06   1.2083068E+06   1.1478254E+06   2.8516410E+06   2.2865882E+06   2.2324888E+06
   14.5125   1.7267819E+06   1.2072495E+06   1.1470092E+06   2.8538032E+06   2.2858035E+06   2.2319605E+06
   14.5250   1.7300176E+06   1.2061794E+06   1.1462356E+06   2.8559790E+06   2.2850108E+06   2.2314668E+06
   14.5375   1.7333359E+06   1.2050978E+06   1.1455050E+06   2.8581672E+06   2.2842102E+06   2.2310090E+06
   14.5500   1.7367321E+06   1.2040060E+06   1.1448182E+06   2.8603675E+06   2.2834028E+06   2.2305912E+06
   14.5625   1.7402015E+06   1.2029051E+06   1.1441768E+06   2.8625785E+06   2.2825882E+06   2.2302162E+06
   14.5750   1.7437391E+06   1.2017959E+06   1.1435821E+06   2.8647992E+06   2.2817670E+06   2.2298882E+06
   14.5875   1.7473395E+06   1.2006791E+06   1.1430364E+06   2.8670285E+06   2.2809385E+06   2.2296105E+06
   14.6000   1.7509969E+06   1.1995552E+06   1.1425416E+06   2.8692648E+06   2.2801032E+06   2.2293878E+06
   14.6125   1.7547054E+06   1.1984248E+06   1.1421004E+06   2.8715060E+06   2.2792610E+06   2.2292232E+06
   14.6250   1.7584584E+06   1.1972884E+06   1.1417150E+06   2.8737502E+06   2.2784122E+06   2.2291215E+06
   14.6375   1.7622492E+06   1.1961466E+06   1.1413882E+06   2.8759950E+06   2.2775572E+06   2.2290852E+06
   14.6500   1.7660708E+06   1.1950002E+06   1.1411225E+06   2.8782382E+06   2.2766972E+06   2.2291180E+06
   14.6625   1.7699156E+06   1.1938505E+06   1.1409201E+06   2.8804762E+06   2.2758325E+06   2.2292215E+06
   14.6750   1.7737760E+06   1.1926985E+06   1.1407834E+06   2.8827065E+06   2.2749650E+06   2.2293982E+06
   14.6875   1.7776440E+06   1.1915460E+06   1.1407140E+06   2.8849252E+06   2.2740958E+06   2.2296482E+06
   14.7000   1.7815116E+06   1.1903948E+06   1.1407139E+06   2.8871292E+06   2.2732275E+06   2.2299725E+06
   14.7125   1.7853708E+06   1.1892472E+06   1.1407839E+06   2.8893145E+06   2.2723622E+06   2.2303692E+06
   14.7250   1.7892129E+06   1.1881059E+06   1.1409250E+06   2.8914772E+06   2.2715025E+06   2.2308375E+06
   14.7375   1.7930301E+06   1.1869736E+06   1.1411374E+06   2.8936138E+06   2.2706512E+06   2.2313745E+06
   14.7500   1.7968144E+06   1.1858536E+06   1.1414210E+06   2.8957200E+06   2.2698115E+06   2.2319772E+06
   14.7625   1.8005575E+06   1.1847490E+06   1.1417752E+06   2.8977922E+06   2.2689862E+06   2.2326418E+06
   14.7750   1.8042520E+06   1.1836634E+06   1.1421991E+06   2.8998268E+06   2.2681785E+06   2.2333642E+06
   14.7875   1.8078905E+06   1.1826000E+06   1.1426914E+06   2.9018200E+06   2.2673915E+06   2.2341398E+06
   14.8000   1.8114659E+06   1.1815622E+06   1.1432504E+06   2.9037682E+06   2.2666280E+06   2.2349635E+06
   14.8125   1.8149714E+06   1.1805532E+06   1.1438744E+06   2.9056690E+06   2.2658905E+06   2.2358305E+06
   14.8250   1.8184008E+06   1.1795761E+06   1.1445614E+06   2.9075185E+06   2.2651812E+06   2.2367360E+06
   14.8375   1.8217481E+06   1.1786335E+06   1.1453092E+06   2.9093145E+06   2.2645020E+06   2.2376750E+06
   14.8500   1.8250078E+06   1.1777276E+06   1.1461164E+06   2.9110548E+06   2.2638545E+06   2.2386432E+06
   14.8625   1.8281745E+06   1.1768602E+06   1.1469808E+06   2.9127365E+06   2.2632395E+06   2.2396362E+06
   14.8750   1.8312438E+06   1.1760330E+06   1.1479008E+06   2.9143588E+06   2.2626578E+06   2.2406502E+06
   14.8875   1.8342111E+06   1.1752469E+06   1.1488750E+06   2.9159190E+06   2.2621090E+06   2.2416820E+06
   14.9000   1.8370722E+06   1.1745022E+06   1.1499025E+06   2.9174165E+06   2.2615932E+06   2.2427288E+06
   14.9125   1.8398236E+06   1.1737994E+06   1.1509824E+06   2.9188498E+06   2.2611095E+06   2.2437875E+06
   14.9250   1.8424616E+06   1.1731380E+06   1.1521140E+06   2.9202180E+06   2.2606572E+06   2.2448562E+06
   14.9375   1.8449828E+06   1.1725176E+06   1.1532972E+06   2.9215202E+06   2.2602348E+06   2.2459332E+06
   14.9500   1.8473840E+06   1.1719376E+06   1.1545319E+06   2.9227555E+06   2.2598408E+06   2.2470175E+06
   14.9625   1.8496624E+06   1.1713969E+06   1.1558179E+06   2.9239235E+06   2.2594740E+06   2.2481070E+06
   14.9750   1.8518151E+06   1.1708946E+06   1.1571554E+06   2.9250232E+06   2.2591330E+06   2.2492015E+06
   14.9875   1.8538392E+06   1.1704299E+06   1.1585441E+06   2.9260540E+06   2.2588160E+06   2.2502995E+06
   15.0000   1.8557322E+06   1.1700020E+06   1.1599839E+06   2.9270148E+06   2.2585228E+06   2.2514005E+06
   15.0125   1.8574914E+06   1.1696105E+06   1.1614741E+06   2.9279052E+06   2.2582515E+06   2.2525040E+06
   15.0250   1.8591141E+06   1.1692549E+06   1.1630139E+06   2.9287238E+06   2.2580022E+06   2.2536085E+06
   15.0375   1.8605980E+06   1.1689352E+06   1.1646018E+06   2.9294695E+06   2.2577742E+06   2.2547138E+06
   15.0500   1.8619406E+06   1.1686520E+06   1.1662356E+06   2.9301412E+06   2.2575680E+06   2.2558182E+06
   15.0625   1.8631396E+06   1.1684056E+06   1.1679131E+06   2.9307378E+06   2.2573835E+06   2.2569210E+06
   15.0750   1.8641930E+06   1.1681974E+06   1.1696309E+06   2.9312578E+06   2.2572218E+06   2.2580212E+06
   15.0875   1.8650985E+06   1.1680285E+06   1.1713852E+06   2.9316995E+06   2.2570835E+06   2.2591172E+06
   15.1000   1.8658544E+06   1.1679004E+06   1.1731719E+06   2.9320620E+06   2.2569700E+06   2.2602075E+06
   15.1125   1.8664591E+06   1.1678149E+06   1.1749858E+06   2.9323438E+06   2.2568822E+06   2.2612908E+06
   15.1250   1.8669112E+06   1.1677736E+06   1.1768215E+06   2.9325430E+06   2.2568220E+06   2.2623655E+06
   15.1375   1.8672100E+06   1.1677786E+06   1.1786734E+06   2.9326595E+06   2.2567902E+06   2.2634302E+06
   15.1500   1.8673546E+06   1.1678314E+06   1.1805354E+06   2.9326912E+06   2.2567882E+06   2.2644832E+06
   15.1625   1.8673448E+06   1.1679334E+06   1.1824014E+06   2.9326380E+06   2.2568170E+06   2.2655238E+06
   15.1750   1.8671808E+06   1.1680859E+06   1.1842650E+06   2.9324985E+06   2.2568775E+06   2.2665500E+06
   15.1875   1.8668631E+06   1.1682898E+06   1.1861202E+06   2.9322732E+06   2.2569700E+06   2.2675610E+06
   15.2000   1.8663931E+06   1.1685454E+06   1.1879609E+06   2.9319610E+06   2.2570945E+06   2.2685560E+06
   15.2125   1.8657724E+06   1.1688526E+06   1.1897814E+06   2.9315630E+06   2.2572508E+06   2.2695342E+06
   15.2250   1.8650029E+06   1.1692109E+06   1.1915761E+06   2.9310788E+06   2.2574382E+06   2.2704948E+06
   15.2375   1.8640875E+06   1.1696191E+06   1.1933402E+06   2.9305098E+06   2.2576560E+06   2.2714378E+06
   15.2500   1.8630291E+06   1.1700754E+06   1.1950692E+06   2.9298565E+06   2.2579020E+06   2.2723630E+06
   15.2625   1.8618315E+06   1.1705779E+06   1.1967589E+06   2.9291205E+06   2.2581748E+06   2.2732702E+06
   15.2750   1.8604985E+06   1.1711236E+06   1.1984056E+06   2.9283032E+06   2.2584728E+06   2.2741600E+06
   15.2875   1.8590345E+06   1.1717099E+06   1.2000064E+06   2.9274065E+06   2.2587928E+06   2.2750320E+06
   15.3000   1.8574442E+06   1.1723332E+06   1.2015582E+06   2.9264318E+06   2.2591330E+06   2.2758870E+06
   15.3125   1.8557328E+06   1.1729902E+06   1.2030590E+06   2.9253818E+06   2.2594910E+06   2.2767250E+06
   15.3250   1.8539054E+06   1.1736772E+06   1.2045066E+06   2.9242580E+06   2.2598645E+06   2.2775462E+06
   15.3375   1.8519674E+06   1.1743908E+06   1.2058992E+06   2.9230632E+06   2.2602510E+06   2.2783508E+06
   15.3500   1.8499244E+06   1.1751271E+06   1.2072355E+06   2.9217992E+06   2.2606482E+06   2.2791385E+06
   15.3625   1.8477820E+06   1.1758832E+06   1.2085138E+06   2.9204688E+06   2.2610548E+06   2.2799090E+06
   15.3750   1.8455459E+06   1.1766558E+06   1.2097329E+06   2.9190735E+06   2.2614688E+06   2.2806615E+06
   15.3875   1.8432216E+06   1.1774420E+06   1.2108916E+06   2.9176160E+06   2.2618892E+06   2.2813952E+06
   15.4000   1.8408148E+06   1.1782398E+06   1.2119886E+06   2.9160982E+06   2.2623150E+06   2.2821090E+06
   15.4125   1.8383309E+06   1.1790466E+06   1.2130228E+06   2.9145225E+06   2.2627458E+06   2.2828012E+06
   15.4250   1.8357751E+06   1.1798612E+06   1.2139928E+06   2.9128905E+06   2.2631815E+06   2.2834698E+06
   15.4375   1.8331528E+06   1.1806822E+06   1.2148972E+06   2.9112042E+06   2.2636220E+06   2.2841128E+06
   15.4500   1.8304689E+06   1.1815086E+06   1.2157352E+06   2.9094655E+06   2.2640675E+06   2.2847278E+06
   15.4625   1.8277284E+06   1.1823396E+06   1.2165052E+06   2.9076762E+06   2.2645190E+06   2.2853120E+06
   15.4750   1.8249360E+06   1.1831749E+06   1.2172062E+06   2.9058382E+06   2.2649768E+06   2.2858630E+06
   15.4875   1.8220965E+06   1.1840140E+06   1.2178371E+06   2.9039532E+06   2.2654412E+06   2.2863775E+06
   15.5000   1.8192144E+06   1.1848566E+06   1.2183970E+06   2.9020230E+06   2.2659138E+06   2.2868530E+06
   15.5125   1.8162941E+06   1.1857025E+06   1.2188850E+06   2.9000498E+06   2.2663945E+06   2.2872862E+06
   15.5250   1.8133402E+06   1.1865511E+06   1.2193006E+06   2.8980352E+06   2.2668835E+06   2.2876748E+06
   15.5375   1.8103570E+06   1.1874018E+06   1.2196436E+06   2.8959818E+06   2.2673815E+06   2.2880160E+06
   15.5500   1.8073490E+06   1.1882538E+06   1.2199140E+06   2.8938918E+06   2.2678878E+06   2.2883072E+06
   15.5625   1.8043206E+06   1.1891058E+06   1.2201119E+06   2.8917678E+06   2.2684025E+06   2.2885465E+06
