0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18669.1302905556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5492963957825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5492963957825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000630185409698269,-0.00145952668098726,0.011092873329292,-0.0641744701778611,0.6389933063109,0.831417486926578,-0.017008706441805,-0.118808224807395,0.0638922557977242,-0.00664341871993047,-0.00692312927371139,1.08129285668056,11.0653431114992,-2.36234884611817,0.0845192735999134,0.0174924492017717,1.43523624734376,-4.31345795555169e-07,8.05036746192258e-07,-1.55177938311727e-07,-3.11121784398215e-07,9.3663489056995e-07,-9.7257551821105e-07,-5.86348143804349e-07,1.00364055199417e-06,-1.50845828363985e-07,3.79897555297334e-07,2.87329793983083e-08,2.0397404037788e-06,-1.54355755754957e-06,-9.54992023292399e-08,-9.42275979930407e-07,-1.21236966865075e-06,4.71736027645295e-07,1.88673297769211e-07,8.70381727656461e-07,-4.20657368834084e-07,-4.7036032585283e-08,5.28819707926847e-07,1.1821752878643e-06,7.18262224749663e-07,-2.3007276025444e-08,1.85821798472952e-07,8.12472686285599e-07,-1.86603291984569e-07,1.20778784934774e-07,7.02112671674813e-07,5.55724200992483e-07,3.02737127283076e-07,-1.98288988735134e-10,2.11161062048756e-10,2.71517037689179e-10,-3.38304004408312e-10,1.94333932697711e-10,1.6598105510084e-10,-2.20737921877944e-12,-5.37607763383153e-10,6.54124151027601e-11,2.09565831833633e-10,2.35365949448409e-11,4.20644337141456e-10,1.3669128183431e-10,4.45988488279082e-11,4.34861144516886e-10,-1.51564976151796e-11,-2.82499523630133e-10,1.80270853073703e-10,5.69791237947756e-11,-3.7754733008053e-10,-3.49814171762658e-10,4.34748868039289e-10,-3.98915668173075e-10,1.43458904678567e-10,4.17730824075882e-10,6.37239343677965e-10,-7.30945025020307e-11,4.4273986983616e-11,9.62848404454922e-11,8.807833202949e-11,1.19543812565379e-10,6.50267737748823e-11,1.37081691850226e-10,3.77096567670003e-11,3.0928350602893e-10,-9.93075193009975e-12,1.31693085863267e-10,-4.72545834539257e-11,-3.75862655529026e-11,1.43797158159357e-10,-8.24847106549531e-11,1.36258309683746e-10,1.23253519422433e-10,-1.07237857714611e-10,-3.67365477604347e-12,1.61209315727277e-10,2.24350250800725e-10,2.16776725455074e-10,1.51491726839133e-10,1.18801843746257e-10,-1.74515990460678e-11,-1.60408428721376e-10,2.28790727845756e-10,1.95133811616068e-10,-3.32399919815756e-10,2.10186047310373e-10,3.03774515250767e-10,-2.07400538444298e-10,-8.215716354064e-11,9.56539934022323e-11,-1.98757171345032e-10,-1.56338026100925e-10,-8.90292165834006e-12,-1.1138985087991e-10,-3.62953376583632e-11,-2.47990164292623e-10,-1.99369989629969e-10,-2.1612545640614e-10,9.83532573440073e-11,-2.29162135980327e-10,-5.4677666875166e-11,-2.74172446499431e-10,-2.44814484801668e-10,-4.19985916737017e-11,-7.49109048841344e-11,-7.48753469354272e-07,8.73487455436844e-09,3.16810569463611e-07,-1.23755704941487e-06,-8.48814136660647e-07,2.9423237151153e-07,6.12489426305893e-07,-4.8100019993725e-08,-1.52894336579827e-06,-2.64301606751076e-07,1.61641762998221e-06,1.45295143040554e-06,5.58632854307317e-07,-2.78476616466891e-07,1.22957917477149e-06,1.0511469207026e-06,-6.9208398587718e-11,1.62490580276546e-10,9.82455608661065e-11,2.1306429224572e-10,-1.5464565199909e-10,1.75328205006919e-10,1.48787204920554e-10,2.75646046423483e-10,-9.74343562513697e-11,3.61909366089424e-10,-3.06925046333567e-11,1.48798253402221e-10,4.64274153084616e-11,3.36616284340959e-10,-1.96108280230892e-10,-1.60843795713626e-10,7.71307003894935e-11,2.94142214425361e-11,1.03558739350981e-11,-1.89895105312121e-10,8.20954290951948e-11,-5.88677117037441e-11,5.05899683369197e-11,-3.64527768660571e-11,1.74531411536776e-10,-9.28548306169239e-11,8.41239124443588e-11,-1.09847678052719e-10,4.35438957327131e-11,5.09731771042206e-11,-3.56323743787513e-11,6.63248790119967e-12,-6.34524079179981e-11,-1.03465303752526e-11,3.68717706038758e-11,9.74351159282128e-11,-5.72152494326349e-11,6.91912358170119e-11,5.26535731994087e-11,-9.51151760398036e-12,5.59690050769793e-11,-6.3458522207037e-11,2.94390534721081e-11,-8.41239124443588e-11,1.53517019078263e-11,-6.84233092833082e-11,-2.40600167320848e-11,-1.08058213774738e-11,-4.16255302848312e-12,-2.27809832793668e-11,2.98669515100525e-11,-3.60670557739166e-11,4.35438957327131e-11,-3.69114078315166e-11,9.94335854883425e-12,-4.22553405819851e-11,1.74203220253922e-11,-1.53517019078263e-11,-4.56027359013505e-11,2.40707971798704e-11,-4.43289850371499e-11,-1.12338041517676e-11,6.96357496597619e-11,-4.53405762989633e-12,-3.02578232381914e-11,-1.57252786440228e-11,-3.02834098032453e-11,2.44315213335313e-11,3.02834098032453e-11,6.09341487627857e-11,-2.89902544464414e-11,-2.81940576537041e-11,2.94483970319953e-11,9.07953172422971e-12,-2.44417142259681e-11,5.20276203305744e-08,-4.33010112427275e-08,-9.05537555601363e-08,-6.11352051268295e-08,-1.04286791751267e-07,-5.74192297847856e-08,7.54394894828875e-08,-7.15556537137622e-08,1.86843017254164e-08,-9.25098968527903e-08,-7.22679393432453e-08,2.30714268570176e-08,1.01385479872743e-10,-1.61869716302366e-10,2.45609992054026e-10,1.48888605124861e-10,8.23922449476714e-11,3.1316153622089e-10,3.24471630171992e-10,1.0739557911764e-10,-3.53487052623441e-10,1.70112543133351e-10,-3.11404232552992e-10,-4.11600176652997e-10,-4.4338393101824e-10,1.91515019527303e-10,3.16343148315851e-10,4.56447259602451e-10,5.21114138383786e-10,-6.30539825171092e-10,-1.86327406466094e-10,-2.36905788842467e-10,-1.13325454598141e-10,-2.18801227156747e-10,-1.2713505346219e-10,-2.04905403569022e-10,-1.38176351272107e-10,-2.0304177524691e-10,-1.4588154927291e-10,-2.06084935665237e-10,-1.50621827262389e-10,-2.12253499081727e-10,-1.51279791739494e-10,-2.2047227524197e-10,-1.4254746827921e-10,2.05451016716209e-10,9.72189038763424e-11,-3.56293324393904e-11,-6.05684731969056e-11,1.31018754919074e-10,1.91721610757122e-10,-1.77270108627452e-10,-2.12247534124952e-10,1.94915281889632e-10,2.1559559525128e-10,-2.05386823303644e-10,-2.18578569572345e-10,2.13178338606096e-10,2.22079129913881e-10,-2.19629776562467e-10,-2.25990889357353e-10,-2.25256703833313e-10,2.30135403182654e-10,2.30295855855794e-10,-2.34460412492323e-10,-2.34795390545987e-10,2.38865707283757e-10,2.38703235251794e-10,-2.43351200123722e-10,-2.4172632145625e-10,2.47850765674692e-10,-2.42978092999459e-10,-2.5237438189644e-10,-2.39056299020451e-10,2.56869970989926e-10,2.11739951781991e-10,-2.61339397475387e-10,-7.2827426484796e-11,-1.49482376189518e-10,2.6576271626361e-10,2.35565742356297e-10,-2.70101798282886e-10,-2.56131715887399e-10,2.74338532648485e-10,-2.64324360298331e-10,-2.78436938231613e-10,2.69265264560631e-10,0.00950083469134313,0.00443233410707777,0.0616565356413618,0.0224279713380588,0.12421735456124,0.0309286163326123,0.0890273653907326,0.0109505603649275,0.0186542393886256,0,0.00081626510466848,0.000215362682760113,0.00182843793838552,0.0004006528837447,0.0008708063990727,0.000175332833819985,0,-0.013307545077081,-0.00628687809782534,-0.0861683864586237,-0.0318028958927767,-0.172902907998595,-0.0438140874677952,-0.122986976940456,-0.0154697210176212,-0.0254403053630051,0,-0.00561018081914237,-0.00148012688240607,-0.0125667406923371,-0.00275345636788288,-0.00598485424794497,-0.0012050984486205,0,0.00357987606111136,0.00204213778430424,0.00436910542039127,0.00150173726667473,0.000920734609740469,0,-0.208031671813603,-0.0623423187731734,0,-0.059766066475914,-0.0157677742545105,-0.133874915910638,-0.029333053875389,-0.0637575032736086,-0.0128378743347897,0,-0.0302664197580403,-0.00906974312825964,0,-0.0426422449192301,-0.0112512103809205,-0.0955191779254583,-0.0209300818129591,-0.0454910947233123,-0.00915953015108857,0,-1.87825348256331,-1.06343542482993,-1.92013248423006,-0.733822609334669,0
