0,0,0,0,57.3,0,0,0,0,0,0,0,0
0,0,0,57.3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.549
-0.604038888888889,1.105,-0.0341069444444444,24.98,13.6588888888889,0.208616666666667,0,0,0,0,0,0,0
-0.608772222222222,-1.11458333333333,-0.0126261111111111,-18.6766666666667,10.1697222222222,2.78794444444444,0,0,0,0,0,0,0
1.227,-0.0302652777777778,0.0840205555555555,-0.179991666666667,-1.3365,2.14641666666667,0,0,0,0,0,0,0
